 #NTuple/Z0                                                                      
 output from Ecalc9f version   2.09
  settings: 
    particle type:            2
    pzmin/pzmax:    0.0000000000000000      /   100.00000000000000     
    transverse cuts:    0.0000000000000000        0.0000000000000000     
    longitudinal cut:    0.0000000000000000     
    RF frequency (MHz):    352.00000000000000     
    sigma cut:    4.0000000000000000     
    subtract out amplitude correlation
    wrnew9 =  F

regn #   Z           Bz          eperp       elong       e6D         Ldim        Pzavg       beta        alpha       betaL       alphaL      n0          n1          n2          Lcan(eVs)   sigmaE      sigmaT      corrE       corrT       sigmaE_c    xavg        yavg        Dx          Dy          Dr          Dr2
    14  0.2340E+02  0.1372E-02  0.2441E-02  0.7666E-02  0.4614E-07 -0.2783E-01  0.2063E+00  0.3117E+00  0.2021E+00  0.8067E+00  0.1573E-01  0.4338E+05  0.4338E+05  0.4338E+05 -0.2680E-03  0.1315E-01  0.2116E-09  0.3270E+00  0.1982E-08  0.1281E-01 -0.1074E-01 -0.1085E-01 -0.6708E-01  0.3711E-02  0.6176E-01  0.7794E-01
    15  0.2520E+02  0.1390E-02  0.2406E-02  0.7634E-02  0.4543E-07 -0.2828E-01  0.2064E+00  0.3212E+00  0.1879E+00  0.7976E+00  0.9571E-02  0.4322E+05  0.4322E+05  0.4322E+05 -0.8849E-03  0.1329E-01  0.2108E-09  0.3722E+00  0.2842E-08  0.1286E-01 -0.9827E-02 -0.1180E-01 -0.4514E-01 -0.2288E-02  0.5636E-01  0.7690E-01
    16  0.2700E+02  0.1416E-02  0.2402E-02  0.7513E-02  0.4463E-07 -0.2775E-01  0.2055E+00  0.3285E+00  0.2089E+00  0.7813E+00  0.1529E-01  0.4306E+05  0.4306E+05  0.4306E+05 -0.3454E-03  0.1340E-01  0.2081E-09  0.4229E+00  0.3237E-08  0.1285E-01 -0.9931E-02 -0.1145E-01 -0.7122E-01  0.7412E-02  0.6869E-01  0.7427E-01
    17  0.2880E+02  0.1343E-02  0.2364E-02  0.7487E-02  0.4379E-07 -0.3225E-01  0.2040E+00  0.3203E+00  0.2129E+00  0.7652E+00  0.2494E-01  0.4292E+05  0.4292E+05  0.4292E+05 -0.7732E-03  0.1359E-01  0.2064E-09  0.4830E+00  0.3019E-08  0.1290E-01 -0.9367E-02 -0.1108E-01 -0.4512E-01 -0.2807E-02  0.7036E-01  0.6611E-01
    18  0.3060E+02  0.1435E-02  0.2353E-02  0.7313E-02  0.4266E-07 -0.3111E-01  0.2024E+00  0.3158E+00  0.2079E+00  0.7492E+00  0.2001E-01  0.4279E+05  0.4279E+05  0.4279E+05 -0.6443E-03  0.1370E-01  0.2024E-09  0.5514E+00  0.2406E-08  0.1281E-01 -0.9261E-02 -0.1188E-01 -0.6508E-01  0.6231E-02  0.7804E-01  0.6954E-01
    19  0.3240E+02  0.1373E-02  0.2319E-02  0.7225E-02  0.4114E-07 -0.3419E-01  0.2013E+00  0.3111E+00  0.1885E+00  0.7491E+00  0.4266E-02  0.4269E+05  0.4269E+05  0.4269E+05 -0.6550E-03  0.1361E-01  0.2012E-09  0.5671E+00  0.1402E-08  0.1268E-01 -0.8460E-02 -0.1101E-01 -0.4867E-01 -0.5181E-02  0.7795E-01  0.6017E-01
    20  0.3420E+02  0.1366E-02  0.2303E-02  0.7070E-02  0.3937E-07 -0.3171E-01  0.2009E+00  0.3167E+00  0.1802E+00  0.7630E+00 -0.6374E-02  0.4256E+05  0.4256E+05  0.4256E+05 -0.6937E-03  0.1329E-01  0.2007E-09  0.5496E+00  0.4768E-09  0.1241E-01 -0.9065E-02 -0.1143E-01 -0.6616E-01  0.8762E-02  0.7819E-01  0.6864E-01
    21  0.3600E+02  0.1453E-02  0.2272E-02  0.6968E-02  0.3768E-07 -0.3367E-01  0.2015E+00  0.3203E+00  0.1875E+00  0.7831E+00 -0.8281E-02  0.4246E+05  0.4246E+05  0.4246E+05 -0.6338E-03  0.1294E-01  0.2015E-09  0.5078E+00 -0.1052E-09  0.1219E-01 -0.8755E-02 -0.1186E-01 -0.4668E-01 -0.2046E-02  0.7427E-01  0.7347E-01
    22  0.3780E+02  0.1318E-02  0.2253E-02  0.6834E-02  0.3562E-07 -0.3330E-01  0.2027E+00  0.3252E+00  0.2064E+00  0.7985E+00 -0.2881E-02  0.4232E+05  0.4232E+05  0.4232E+05 -0.5787E-03  0.1258E-01  0.2006E-09  0.4428E+00 -0.3145E-09  0.1201E-01 -0.9399E-02 -0.1069E-01 -0.7166E-01  0.6163E-02  0.7397E-01  0.7312E-01
    23  0.3960E+02  0.1444E-02  0.2224E-02  0.6787E-02  0.3439E-07 -0.3476E-01  0.2042E+00  0.3233E+00  0.2051E+00  0.8111E+00  0.1116E-02  0.4222E+05  0.4222E+05  0.4222E+05 -0.6766E-03  0.1240E-01  0.2004E-09  0.4001E+00  0.1527E-09  0.1193E-01 -0.9717E-02 -0.1227E-01 -0.4759E-01 -0.3278E-02  0.6963E-01  0.9025E-01
