 #NTuple/Z0                                                                      
 output from Ecalc9f version   2.09
  settings: 
    particle type:            2
    pzmin/pzmax:    0.0000000000000000      /   100.00000000000000     
    transverse cuts:    0.0000000000000000        0.0000000000000000     
    longitudinal cut:    0.0000000000000000     
    RF frequency (MHz):    352.00000000000000     
    sigma cut:    4.0000000000000000     
    subtract out amplitude correlation
    wrnew9 =  F

regn #   Z           Bz          eperp       elong       e6D         Ldim        Pzavg       beta        alpha       betaL       alphaL      n0          n1          n2          Lcan(eVs)   sigmaE      sigmaT      corrE       corrT       sigmaE_c    xavg        yavg        Dx          Dy          Dr          Dr2
     1  0.0000E+00  0.0000E+00  0.2901E-02  0.8944E-02  0.7606E-07 -0.4593E-01  0.2045E+00  0.3877E+00  0.2076E+00  0.8159E+00  0.5354E-01  0.4566E+05  0.4566E+05  0.4566E+05 -0.8657E-03  0.1401E-01  0.2306E-09  0.2932E+00  0.6196E-09  0.1369E-01 -0.8446E-02 -0.1160E-01 -0.5483E-01  0.1497E-01  0.5406E-01  0.6086E-01
     2  0.1800E+01  0.0000E+00  0.2878E-02  0.8948E-02  0.7440E-07 -0.4876E-01  0.2055E+00  0.3374E+00  0.3353E+00  0.7800E+00 -0.4400E-02  0.4551E+05  0.4551E+05  0.4551E+05 -0.9273E-03  0.1434E-01  0.2257E-09  0.2910E+00  0.2049E-08  0.1404E-01 -0.1090E-01 -0.9512E-02 -0.6312E-01  0.5357E-02  0.7640E-01  0.6123E-01
     3  0.3600E+01  0.0000E+00  0.2839E-02  0.8852E-02  0.7302E-07 -0.5204E-01  0.2062E+00  0.2987E+00  0.2280E+00  0.8087E+00 -0.6356E-01  0.4534E+05  0.4534E+05  0.4534E+05 -0.1378E-02  0.1420E-01  0.2287E-09  0.3465E+00  0.2810E-08  0.1377E-01 -0.8805E-02 -0.1135E-01 -0.5555E-01 -0.5706E-02  0.7736E-01  0.6165E-01
     4  0.5400E+01  0.0000E+00  0.2820E-02  0.8770E-02  0.7175E-07 -0.4476E-01  0.2064E+00  0.3104E+00  0.1395E+00  0.8542E+00 -0.5973E-01  0.4513E+05  0.4513E+05  0.4513E+05 -0.5845E-03  0.1390E-01  0.2343E-09  0.3949E+00  0.3287E-08  0.1334E-01 -0.1060E-01 -0.9941E-02 -0.6694E-01  0.1047E-01  0.6997E-01  0.6494E-01
     5  0.7200E+01  0.0000E+00  0.2763E-02  0.8706E-02  0.6989E-07 -0.4877E-01  0.2058E+00  0.3296E+00  0.1435E+00  0.8582E+00  0.9185E-02  0.4491E+05  0.4491E+05  0.4491E+05 -0.1394E-02  0.1395E-01  0.2342E-09  0.4630E+00  0.3157E-08  0.1321E-01 -0.9400E-02 -0.1071E-01 -0.4689E-01 -0.3537E-02  0.7600E-01  0.6250E-01
     6  0.9000E+01  0.0000E+00  0.2751E-02  0.8704E-02  0.6910E-07 -0.4106E-01  0.2047E+00  0.3393E+00  0.1716E+00  0.8035E+00  0.5247E-01  0.4472E+05  0.4472E+05  0.4472E+05 -0.6465E-03  0.1450E-01  0.2269E-09  0.5146E+00  0.2604E-08  0.1362E-01 -0.9490E-02 -0.1062E-01 -0.6217E-01  0.2983E-02  0.8878E-01  0.5884E-01
     7  0.1080E+02  0.0000E+00  0.2714E-02  0.8606E-02  0.6664E-07 -0.4483E-01  0.2034E+00  0.3389E+00  0.2089E+00  0.7506E+00  0.3170E-01  0.4452E+05  0.4452E+05  0.4452E+05 -0.1175E-02  0.1491E-01  0.2184E-09  0.5542E+00  0.1780E-08  0.1394E-01 -0.9215E-02 -0.9876E-02 -0.5475E-01  0.6617E-02  0.8888E-01  0.5066E-01
     8  0.1260E+02  0.0000E+00  0.2685E-02  0.8396E-02  0.6381E-07 -0.4437E-01  0.2024E+00  0.3291E+00  0.2287E+00  0.7470E+00 -0.2476E-01  0.4436E+05  0.4436E+05  0.4436E+05 -0.9527E-03  0.1477E-01  0.2154E-09  0.5691E+00  0.8405E-09  0.1375E-01 -0.8486E-02 -0.1146E-01 -0.6451E-01  0.1900E-02  0.9139E-01  0.5652E-01
     9  0.1440E+02  0.0000E+00  0.2654E-02  0.8217E-02  0.6125E-07 -0.4353E-01  0.2019E+00  0.3155E+00  0.2099E+00  0.7880E+00 -0.3595E-01  0.4422E+05  0.4422E+05  0.4422E+05 -0.7182E-03  0.1422E-01  0.2191E-09  0.5557E+00 -0.1835E-10  0.1322E-01 -0.8977E-02 -0.9379E-02 -0.5126E-01  0.7481E-03  0.9050E-01  0.5086E-01
    10  0.1620E+02  0.0000E+00  0.2646E-02  0.8074E-02  0.5938E-07 -0.4097E-01  0.2020E+00  0.3165E+00  0.1744E+00  0.8116E+00 -0.7974E-02  0.4411E+05  0.4411E+05  0.4411E+05 -0.1158E-02  0.1380E-01  0.2204E-09  0.5133E+00 -0.4116E-09  0.1291E-01 -0.8834E-02 -0.1097E-01 -0.6413E-01  0.1305E-02  0.9079E-01  0.6194E-01
    11  0.1800E+02  0.0000E+00  0.2620E-02  0.7982E-02  0.5697E-07 -0.4339E-01  0.2026E+00  0.3301E+00  0.1733E+00  0.8060E+00  0.2388E-01  0.4396E+05  0.4396E+05  0.4396E+05 -0.6365E-03  0.1358E-01  0.2180E-09  0.4409E+00 -0.6560E-09  0.1291E-01 -0.8830E-02 -0.1077E-01 -0.4866E-01  0.7497E-02  0.7860E-01  0.6178E-01
    12  0.1980E+02  0.0000E+00  0.2600E-02  0.7892E-02  0.5433E-07 -0.4462E-01  0.2035E+00  0.3433E+00  0.2308E+00  0.7886E+00  0.2171E-01  0.4383E+05  0.4383E+05  0.4383E+05 -0.1045E-02  0.1350E-01  0.2137E-09  0.3720E+00 -0.1964E-09  0.1302E-01 -0.9447E-02 -0.9594E-02 -0.6643E-01 -0.9227E-03  0.7938E-01  0.5923E-01
    13  0.2160E+02  0.0000E+00  0.2557E-02  0.7849E-02  0.5201E-07 -0.4545E-01  0.2044E+00  0.3284E+00  0.2554E+00  0.7826E+00 -0.4147E-02  0.4370E+05  0.4370E+05  0.4370E+05 -0.8680E-03  0.1345E-01  0.2117E-09  0.3352E+00  0.7061E-09  0.1307E-01 -0.9168E-02 -0.1159E-01 -0.5345E-01 -0.4303E-03  0.7385E-01  0.7041E-01
