 #NTuple/Z0                                                                     
  
 output from Ecalc9f version   2.09
  settings: 
    particle type:            2
    pzmin/pzmax:   0.000000000000000E+000 /   100.000000000000     
    transverse cuts:   0.000000000000000E+000  0.000000000000000E+000
    longitudinal cut:   0.000000000000000E+000
    RF frequency (MHz):    704.000000000000     
    sigma cut:    4.00000000000000     
    subtract out amplitude correlation
    wrnew9 =  F
 
regn #   Z           Bz          eperp       elong       e6D         Ldim        Pzavg       beta        alpha       betaL       alphaL      n0          n1          n2          Lcan(eVs)   sigmaE      sigmaT      corrE       corrT       sigmaE_c    xavg        yavg        Dx          Dy          Dr          Dr2
    20  0.1330E+02 -0.6505E-15  0.6872E-03  0.2361E-02  0.1196E-08  0.1831E+00  0.2052E+00  0.6114E-01  0.7821E-01  0.4989E+00 -0.2957E-01  0.2928E+05  0.2928E+05  0.2928E+05  0.8763E-03  0.9733E-02  0.9246E-10  0.1454E+01 -0.1382E-08  0.9010E-02 -0.1108E-02 -0.8191E-03 -0.1256E-01  0.6981E-03  0.1301E-01  0.1284E-02
    21  0.1400E+02  0.2168E-15  0.6798E-03  0.2370E-02  0.1157E-08  0.1856E+00  0.2053E+00  0.5709E-01  0.5957E-01  0.5004E+00  0.5223E-02  0.2927E+05  0.2927E+05  0.2927E+05  0.9041E-03  0.9597E-02  0.9268E-10  0.1323E+01 -0.2742E-09  0.9011E-02 -0.1291E-02 -0.7421E-03 -0.1184E-01 -0.1041E-02  0.1250E-01  0.1501E-02
    22  0.1470E+02 -0.1735E-14  0.6772E-03  0.2375E-02  0.1147E-08  0.1893E+00  0.2056E+00  0.5883E-01  0.9597E-02  0.4936E+00  0.3535E-01  0.2924E+05  0.2924E+05  0.2924E+05  0.8848E-03  0.9639E-02  0.9208E-10  0.1280E+01  0.1012E-08  0.9100E-02 -0.1349E-02 -0.6972E-03 -0.1083E-01 -0.6943E-03  0.9198E-02  0.1499E-02
    23  0.1540E+02  0.4337E-15  0.6707E-03  0.2378E-02  0.1116E-08  0.1916E+00  0.2060E+00  0.6109E-01  0.3721E-01  0.4816E+00  0.4707E-01  0.2921E+05  0.2921E+05  0.2921E+05  0.8951E-03  0.9722E-02  0.9105E-10  0.1242E+01  0.2548E-08  0.9235E-02 -0.1154E-02 -0.8397E-03 -0.1435E-01 -0.1488E-03  0.1161E-01  0.1346E-02
    24  0.1610E+02  0.1518E-14  0.6621E-03  0.2387E-02  0.1094E-08  0.1940E+00  0.2065E+00  0.6027E-01  0.5001E-01  0.4684E+00  0.3240E-01  0.2918E+05  0.2918E+05  0.2918E+05  0.9227E-03  0.9868E-02  0.9018E-10  0.1254E+01  0.4097E-08  0.9392E-02 -0.1355E-02 -0.7091E-03 -0.1313E-01  0.4380E-03  0.1431E-01  0.1517E-02
    25  0.1680E+02 -0.1518E-14  0.6588E-03  0.2401E-02  0.1104E-08  0.1944E+00  0.2070E+00  0.6023E-01  0.5990E-01  0.4607E+00  0.5321E-02  0.2916E+05  0.2916E+05  0.2916E+05  0.8779E-03  0.1004E-01  0.8994E-10  0.1344E+01  0.5386E-08  0.9509E-02 -0.1394E-02 -0.7555E-03 -0.1039E-01 -0.1312E-02  0.1259E-01  0.1555E-02
    26  0.1750E+02  0.4337E-15  0.6536E-03  0.2397E-02  0.1094E-08  0.1991E+00  0.2074E+00  0.5923E-01  0.7776E-01  0.4639E+00 -0.2304E-01  0.2911E+05  0.2911E+05  0.2911E+05  0.9211E-03  0.1009E-01  0.9036E-10  0.1458E+01  0.6345E-08  0.9483E-02 -0.1265E-02 -0.8048E-03 -0.1343E-01 -0.8788E-04  0.1310E-01  0.1408E-02
    27  0.1820E+02 -0.1301E-14  0.6496E-03  0.2402E-02  0.1096E-08  0.1978E+00  0.2077E+00  0.5788E-01  0.5495E-01  0.4755E+00 -0.4012E-01  0.2907E+05  0.2907E+05  0.2907E+05  0.9017E-03  0.1010E-01  0.9165E-10  0.1592E+01  0.6904E-08  0.9392E-02 -0.1407E-02 -0.7312E-03 -0.1253E-01  0.3914E-03  0.1471E-01  0.1569E-02
    28  0.1890E+02 -0.8674E-15  0.6483E-03  0.2392E-02  0.1109E-08  0.2000E+00  0.2080E+00  0.5851E-01  0.5193E-01  0.4885E+00 -0.3768E-01  0.2904E+05  0.2904E+05  0.2904E+05  0.9058E-03  0.1012E-01  0.9254E-10  0.1730E+01  0.6750E-08  0.9255E-02 -0.1414E-02 -0.7987E-03 -0.1091E-01 -0.1865E-02  0.1487E-01  0.1639E-02
    29  0.1960E+02  0.1301E-14  0.6449E-03  0.2398E-02  0.1111E-08  0.2013E+00  0.2081E+00  0.5810E-01  0.6514E-01  0.4998E+00 -0.1472E-01  0.2901E+05  0.2901E+05  0.2901E+05  0.9119E-03  0.1017E-01  0.9353E-10  0.1869E+01  0.6477E-08  0.9159E-02 -0.1351E-02 -0.7533E-03 -0.1228E-01  0.5303E-03  0.1637E-01  0.1508E-02
    30  0.2030E+02 -0.1301E-14  0.6407E-03  0.2406E-02  0.1107E-08  0.2030E+00  0.2081E+00  0.5715E-01  0.6035E-01  0.5007E+00  0.1876E-01  0.2898E+05  0.2898E+05  0.2898E+05  0.9103E-03  0.1029E-01  0.9362E-10  0.1983E+01  0.6107E-08  0.9168E-02 -0.1427E-02 -0.7709E-03 -0.1214E-01 -0.6050E-03  0.1679E-01  0.1609E-02
    31  0.2100E+02 -0.1301E-14  0.6376E-03  0.2407E-02  0.1105E-08  0.2032E+00  0.2081E+00  0.5669E-01  0.5615E-01  0.4911E+00  0.5128E-01  0.2895E+05  0.2895E+05  0.2895E+05  0.9071E-03  0.1049E-01  0.9254E-10  0.2079E+01  0.5413E-08  0.9267E-02 -0.1392E-02 -0.7963E-03 -0.1028E-01 -0.5848E-03  0.1604E-01  0.1513E-02
    32  0.2170E+02  0.1301E-14  0.6364E-03  0.2400E-02  0.1101E-08  0.2042E+00  0.2079E+00  0.5659E-01  0.4898E-01  0.4769E+00  0.6811E-01  0.2892E+05  0.2892E+05  0.2892E+05  0.9161E-03  0.1073E-01  0.9088E-10  0.2182E+01  0.4572E-08  0.9396E-02 -0.1378E-02 -0.7351E-03 -0.1247E-01 -0.3884E-03  0.1687E-01  0.1404E-02
    33  0.2240E+02  0.1301E-14  0.6324E-03  0.2389E-02  0.1079E-08  0.2046E+00  0.2077E+00  0.5721E-01  0.5211E-01  0.4596E+00  0.6654E-01  0.2887E+05  0.2887E+05  0.2887E+05  0.9014E-03  0.1087E-01  0.8878E-10  0.2219E+01  0.3369E-08  0.9541E-02 -0.1363E-02 -0.7826E-03 -0.1175E-01 -0.8223E-03  0.1579E-01  0.1373E-02
    34  0.2310E+02  0.0000E+00  0.6300E-03  0.2375E-02  0.1065E-08  0.2063E+00  0.2075E+00  0.5654E-01  0.6438E-01  0.4455E+00  0.4784E-01  0.2884E+05  0.2884E+05  0.2884E+05  0.9170E-03  0.1097E-01  0.8706E-10  0.2219E+01  0.2397E-08  0.9645E-02 -0.1367E-02 -0.7679E-03 -0.1039E-01 -0.1840E-03  0.1490E-01  0.1331E-02
    35  0.2380E+02  0.0000E+00  0.6294E-03  0.2372E-02  0.1053E-08  0.2061E+00  0.2073E+00  0.5609E-01  0.5722E-01  0.4399E+00  0.2130E-01  0.2880E+05  0.2880E+05  0.2880E+05  0.9049E-03  0.1097E-01  0.8641E-10  0.2180E+01  0.1442E-08  0.9685E-02 -0.1376E-02 -0.7539E-03 -0.1191E-01 -0.2710E-03  0.1401E-01  0.1318E-02
    36  0.2450E+02 -0.1518E-14  0.6257E-03  0.2364E-02  0.1031E-08  0.2077E+00  0.2071E+00  0.5645E-01  0.4896E-01  0.4439E+00 -0.5887E-02  0.2875E+05  0.2875E+05  0.2875E+05  0.9120E-03  0.1083E-01  0.8665E-10  0.2115E+01  0.4023E-09  0.9617E-02 -0.1296E-02 -0.7725E-03 -0.1276E-01 -0.8835E-03  0.1372E-01  0.1256E-02
    37  0.2520E+02  0.6505E-15  0.6233E-03  0.2356E-02  0.1018E-08  0.2090E+00  0.2070E+00  0.5680E-01  0.4284E-01  0.4541E+00 -0.2155E-01  0.2872E+05  0.2872E+05  0.2872E+05  0.9164E-03  0.1063E-01  0.8751E-10  0.2031E+01  0.3256E-10  0.9491E-02 -0.1343E-02 -0.7456E-03 -0.1042E-01  0.6334E-03  0.1186E-01  0.1313E-02
    38  0.2590E+02  0.2168E-15  0.6184E-03  0.2343E-02  0.9877E-09  0.2099E+00  0.2070E+00  0.5724E-01  0.5158E-01  0.4672E+00 -0.2484E-01  0.2866E+05  0.2866E+05  0.2866E+05  0.9074E-03  0.1037E-01  0.8855E-10  0.1937E+01 -0.3238E-09  0.9330E-02 -0.1396E-02 -0.7828E-03 -0.1131E-01 -0.1423E-02  0.1203E-01  0.1474E-02
    39  0.2660E+02 -0.1084E-14  0.6130E-03  0.2333E-02  0.9563E-09  0.2114E+00  0.2070E+00  0.5734E-01  0.4681E-01  0.4772E+00 -0.1419E-01  0.2861E+05  0.2861E+05  0.2861E+05  0.9082E-03  0.1014E-01  0.8930E-10  0.1825E+01 -0.5218E-09  0.9210E-02 -0.1277E-02 -0.7492E-03 -0.1260E-01  0.1778E-03  0.1216E-01  0.1338E-02
    40  0.2730E+02 -0.2168E-15  0.6050E-03  0.2321E-02  0.9163E-09  0.2147E+00  0.2070E+00  0.5819E-01  0.3874E-01  0.4819E+00  0.3722E-02  0.2854E+05  0.2854E+05  0.2854E+05  0.9168E-03  0.9945E-02  0.8946E-10  0.1725E+01 -0.2527E-09  0.9142E-02 -0.1356E-02 -0.7647E-03 -0.1156E-01 -0.9349E-03  0.1083E-01  0.1502E-02
    41  0.2800E+02 -0.2168E-15  0.6015E-03  0.2322E-02  0.9000E-09  0.2185E+00  0.2072E+00  0.5853E-01  0.4344E-01  0.4805E+00  0.2420E-01  0.2852E+05  0.2852E+05  0.2852E+05  0.9191E-03  0.9896E-02  0.8930E-10  0.1644E+01  0.3454E-09  0.9166E-02 -0.1402E-02 -0.7575E-03 -0.1149E-01  0.2682E-03  0.1097E-01  0.1579E-02
    42  0.2870E+02 -0.8674E-15  0.5964E-03  0.2315E-02  0.8735E-09  0.2188E+00  0.2074E+00  0.5889E-01  0.5305E-01  0.4749E+00  0.3435E-01  0.2848E+05  0.2848E+05  0.2848E+05  0.9125E-03  0.9868E-02  0.8861E-10  0.1569E+01  0.1130E-08  0.9215E-02 -0.1307E-02 -0.7860E-03 -0.1224E-01 -0.9149E-03  0.1083E-01  0.1462E-02
    43  0.2940E+02 -0.1301E-14  0.5910E-03  0.2312E-02  0.8536E-09  0.2215E+00  0.2077E+00  0.5849E-01  0.5522E-01  0.4669E+00  0.3188E-01  0.2843E+05  0.2843E+05  0.2843E+05  0.9293E-03  0.9907E-02  0.8784E-10  0.1544E+01  0.2121E-08  0.9296E-02 -0.1412E-02 -0.7436E-03 -0.1234E-01 -0.5289E-03  0.1081E-01  0.1577E-02
    44  0.3010E+02  0.2168E-15  0.5862E-03  0.2308E-02  0.8364E-09  0.2212E+00  0.2080E+00  0.5878E-01  0.5143E-01  0.4612E+00  0.2231E-01  0.2838E+05  0.2838E+05  0.2838E+05  0.8987E-03  0.9928E-02  0.8724E-10  0.1517E+01  0.2979E-08  0.9351E-02 -0.1426E-02 -0.7737E-03 -0.1171E-01 -0.4741E-03  0.1007E-01  0.1612E-02
    45  0.3080E+02  0.4337E-15  0.5820E-03  0.2302E-02  0.8228E-09  0.2223E+00  0.2083E+00  0.5888E-01  0.5653E-01  0.4580E+00  0.5486E-02  0.2834E+05  0.2834E+05  0.2834E+05  0.9142E-03  0.9941E-02  0.8692E-10  0.1522E+01  0.3915E-08  0.9379E-02 -0.1367E-02 -0.8027E-03 -0.1185E-01 -0.6661E-03  0.1019E-01  0.1541E-02
    46  0.3150E+02 -0.2168E-15  0.5796E-03  0.2302E-02  0.8202E-09  0.2236E+00  0.2085E+00  0.5814E-01  0.5987E-01  0.4606E+00 -0.9500E-02  0.2832E+05  0.2832E+05  0.2832E+05  0.9113E-03  0.9971E-02  0.8728E-10  0.1591E+01  0.4775E-08  0.9362E-02 -0.1467E-02 -0.7253E-03 -0.1304E-01 -0.3089E-03  0.1122E-01  0.1641E-02
    47  0.3220E+02  0.1735E-14  0.5777E-03  0.2299E-02  0.8255E-09  0.2255E+00  0.2088E+00  0.5772E-01  0.5590E-01  0.4663E+00 -0.1900E-01  0.2830E+05  0.2830E+05  0.2830E+05  0.9072E-03  0.1001E-01  0.8784E-10  0.1720E+01  0.5362E-08  0.9306E-02 -0.1432E-02 -0.7986E-03 -0.1142E-01 -0.7150E-03  0.1157E-01  0.1643E-02
    48  0.3290E+02  0.2168E-15  0.5762E-03  0.2293E-02  0.8275E-09  0.2243E+00  0.2089E+00  0.5775E-01  0.5741E-01  0.4757E+00 -0.1562E-01  0.2826E+05  0.2826E+05  0.2826E+05  0.9133E-03  0.1000E-01  0.8864E-10  0.1830E+01  0.5683E-08  0.9206E-02 -0.1439E-02 -0.7787E-03 -0.1127E-01  0.3292E-03  0.1255E-01  0.1650E-02
    49  0.3360E+02 -0.4337E-15  0.5728E-03  0.2282E-02  0.8163E-09  0.2245E+00  0.2090E+00  0.5771E-01  0.6277E-01  0.4814E+00 -0.6255E-02  0.2822E+05  0.2822E+05  0.2822E+05  0.8959E-03  0.9992E-02  0.8882E-10  0.1924E+01  0.5403E-08  0.9129E-02 -0.1474E-02 -0.7570E-03 -0.1285E-01 -0.7413E-03  0.1408E-01  0.1717E-02
    50  0.3430E+02  0.1518E-14  0.5702E-03  0.2276E-02  0.8137E-09  0.2267E+00  0.2090E+00  0.5737E-01  0.6524E-01  0.4820E+00  0.1632E-01  0.2818E+05  0.2818E+05  0.2818E+05  0.9093E-03  0.1004E-01  0.8866E-10  0.1996E+01  0.4979E-08  0.9114E-02 -0.1418E-02 -0.7916E-03 -0.1032E-01 -0.4649E-03  0.1339E-01  0.1632E-02
    51  0.3500E+02 -0.1301E-14  0.5688E-03  0.2270E-02  0.8080E-09  0.2255E+00  0.2089E+00  0.5668E-01  0.6193E-01  0.4762E+00  0.3380E-01  0.2814E+05  0.2814E+05  0.2814E+05  0.9012E-03  0.1016E-01  0.8793E-10  0.2081E+01  0.4529E-08  0.9159E-02 -0.1482E-02 -0.7574E-03 -0.1350E-01  0.9506E-04  0.1408E-01  0.1674E-02
    52  0.3570E+02  0.1735E-14  0.5649E-03  0.2266E-02  0.7993E-09  0.2259E+00  0.2088E+00  0.5629E-01  0.4942E-01  0.4671E+00  0.4289E-01  0.2811E+05  0.2811E+05  0.2811E+05  0.8901E-03  0.1027E-01  0.8687E-10  0.2135E+01  0.3768E-08  0.9239E-02 -0.1413E-02 -0.7862E-03 -0.1011E-01 -0.1035E-02  0.1316E-01  0.1542E-02
    53  0.3640E+02 -0.6505E-15  0.5616E-03  0.2260E-02  0.7848E-09  0.2279E+00  0.2087E+00  0.5692E-01  0.4718E-01  0.4577E+00  0.3916E-01  0.2807E+05  0.2807E+05  0.2807E+05  0.9036E-03  0.1034E-01  0.8581E-10  0.2139E+01  0.3156E-08  0.9318E-02 -0.1472E-02 -0.7643E-03 -0.1177E-01 -0.2942E-03  0.1305E-01  0.1598E-02
    54  0.3710E+02  0.1084E-14  0.5595E-03  0.2249E-02  0.7723E-09  0.2276E+00  0.2086E+00  0.5702E-01  0.5165E-01  0.4519E+00  0.2690E-01  0.2804E+05  0.2804E+05  0.2804E+05  0.8857E-03  0.1038E-01  0.8497E-10  0.2170E+01  0.2349E-08  0.9346E-02 -0.1423E-02 -0.7727E-03 -0.1305E-01 -0.3688E-03  0.1344E-01  0.1525E-02
    55  0.3780E+02 -0.6505E-15  0.5570E-03  0.2243E-02  0.7653E-09  0.2285E+00  0.2085E+00  0.5693E-01  0.5331E-01  0.4505E+00  0.1102E-01  0.2801E+05  0.2801E+05  0.2801E+05  0.8984E-03  0.1036E-01  0.8470E-10  0.2154E+01  0.1710E-08  0.9342E-02 -0.1394E-02 -0.7833E-03 -0.1081E-01 -0.6055E-03  0.1272E-01  0.1486E-02
    56  0.3850E+02 -0.6505E-15  0.5554E-03  0.2233E-02  0.7527E-09  0.2276E+00  0.2084E+00  0.5729E-01  0.5574E-01  0.4538E+00 -0.3454E-02  0.2795E+05  0.2795E+05  0.2795E+05  0.8853E-03  0.1024E-01  0.8478E-10  0.2067E+01  0.8767E-09  0.9284E-02 -0.1487E-02 -0.7568E-03 -0.1141E-01 -0.4031E-03  0.1224E-01  0.1631E-02
    57  0.3920E+02  0.4337E-15  0.5513E-03  0.2222E-02  0.7324E-09  0.2281E+00  0.2084E+00  0.5757E-01  0.6323E-01  0.4608E+00 -0.1083E-01  0.2789E+05  0.2789E+05  0.2789E+05  0.8777E-03  0.1007E-01  0.8522E-10  0.1994E+01  0.4341E-09  0.9190E-02 -0.1375E-02 -0.7814E-03 -0.1212E-01 -0.5135E-03  0.1140E-01  0.1516E-02
    58  0.3990E+02 -0.2168E-15  0.5490E-03  0.2208E-02  0.7195E-09  0.2259E+00  0.2084E+00  0.5718E-01  0.5505E-01  0.4681E+00 -0.7479E-02  0.2785E+05  0.2785E+05  0.2785E+05  0.8762E-03  0.9926E-02  0.8563E-10  0.1928E+01  0.5286E-09  0.9090E-02 -0.1422E-02 -0.7762E-03 -0.1230E-01 -0.3747E-03  0.1150E-01  0.1628E-02
    59  0.4060E+02 -0.4337E-15  0.5460E-03  0.2200E-02  0.7075E-09  0.2279E+00  0.2084E+00  0.5763E-01  0.5219E-01  0.4724E+00  0.3905E-02  0.2780E+05  0.2780E+05  0.2780E+05  0.8708E-03  0.9822E-02  0.8586E-10  0.1885E+01  0.4996E-09  0.9033E-02 -0.1472E-02 -0.7510E-03 -0.1107E-01 -0.5766E-03  0.1003E-01  0.1700E-02
    60  0.4130E+02  0.6505E-15  0.5451E-03  0.2191E-02  0.7006E-09  0.2272E+00  0.2085E+00  0.5744E-01  0.5914E-01  0.4719E+00  0.1804E-01  0.2778E+05  0.2778E+05  0.2778E+05  0.8636E-03  0.9793E-02  0.8562E-10  0.1848E+01  0.8016E-09  0.9024E-02 -0.1390E-02 -0.7978E-03 -0.1181E-01 -0.3120E-03  0.9809E-02  0.1615E-02
    61  0.4200E+02 -0.1518E-14  0.5416E-03  0.2181E-02  0.6822E-09  0.2274E+00  0.2086E+00  0.5751E-01  0.5037E-01  0.4702E+00  0.2599E-01  0.2774E+05  0.2774E+05  0.2774E+05  0.8734E-03  0.9721E-02  0.8524E-10  0.1771E+01  0.1119E-08  0.9024E-02 -0.1455E-02 -0.7610E-03 -0.1245E-01 -0.1992E-03  0.9613E-02  0.1707E-02
