 #NTuple/Z0                                                                      
 output from Ecalc9f version   2.09
  settings: 
    particle type:            2
    pzmin/pzmax:    0.0000000000000000      /   100.00000000000000     
    transverse cuts:    0.0000000000000000        0.0000000000000000     
    longitudinal cut:    0.0000000000000000     
    RF frequency (MHz):    352.00000000000000     
    sigma cut:    4.0000000000000000     
    subtract out amplitude correlation
    wrnew9 =  F

regn #   Z           Bz          eperp       elong       e6D         Ldim        Pzavg       beta        alpha       betaL       alphaL      n0          n1          n2          Lcan(eVs)   sigmaE      sigmaT      corrE       corrT       sigmaE_c    xavg        yavg        Dx          Dy          Dr          Dr2
     1  0.0000E+00  0.0000E+00  0.2881E-02  0.9084E-02  0.7678E-07 -0.5930E-02  0.2086E+00  0.3700E+00  0.1268E+00  0.7839E+00 -0.1205E+00  0.4564E+05  0.4564E+05  0.4564E+05 -0.5298E-03  0.1479E-01  0.2249E-09  0.3732E+00  0.1207E-08  0.1436E-01 -0.4259E-02 -0.1106E-01 -0.5459E-01  0.8011E-03  0.5236E-01  0.3967E-01
     2  0.1800E+01  0.0000E+00  0.2894E-02  0.9128E-02  0.7791E-07 -0.5831E-02  0.2079E+00  0.3017E+00  0.2401E+00  0.8719E+00 -0.8104E-01  0.4558E+05  0.4558E+05  0.4558E+05  0.1790E-03  0.1404E-01  0.2390E-09  0.3669E+00  0.2238E-08  0.1356E-01 -0.6282E-02 -0.8862E-02 -0.6468E-01  0.1280E-01  0.7782E-01  0.3870E-01
     3  0.3600E+01  0.0000E+00  0.2830E-02  0.9133E-02  0.7587E-07 -0.1164E-01  0.2081E+00  0.2828E+00  0.8948E-01  0.9050E+00  0.8946E-02  0.4541E+05  0.4541E+05  0.4541E+05 -0.7741E-03  0.1393E-01  0.2442E-09  0.4378E+00  0.3178E-08  0.1328E-01 -0.6496E-02 -0.9874E-02 -0.5501E-01 -0.2799E-02  0.5913E-01  0.4401E-01
     4  0.5400E+01  0.0000E+00  0.2813E-02  0.9143E-02  0.7513E-07 -0.1977E-02  0.2091E+00  0.3102E+00  0.5740E-01  0.8539E+00  0.5291E-01  0.4519E+05  0.4519E+05  0.4519E+05 -0.1672E-03  0.1448E-01  0.2368E-09  0.4765E+00  0.3248E-08  0.1374E-01 -0.5012E-02 -0.1055E-01 -0.6773E-01 -0.1849E-02  0.6103E-01  0.4067E-01
     5  0.7200E+01  0.0000E+00  0.2781E-02  0.9166E-02  0.7406E-07 -0.9315E-02  0.2105E+00  0.3247E+00  0.7672E-01  0.8090E+00  0.1595E-01  0.4499E+05  0.4499E+05  0.4499E+05 -0.1019E-03  0.1504E-01  0.2293E-09  0.5229E+00  0.2797E-08  0.1419E-01 -0.6799E-02 -0.8668E-02 -0.5750E-01  0.7349E-02  0.7354E-01  0.3576E-01
     6  0.9000E+01  0.0000E+00  0.2745E-02  0.9067E-02  0.7178E-07 -0.2514E-02  0.2120E+00  0.3352E+00  0.9780E-01  0.8061E+00 -0.4905E-01  0.4478E+05  0.4478E+05  0.4478E+05 -0.4552E-03  0.1512E-01  0.2260E-09  0.5427E+00  0.2308E-08  0.1422E-01 -0.7330E-02 -0.1075E-01 -0.6007E-01 -0.7005E-02  0.8502E-01  0.4865E-01
     7  0.1080E+02  0.0000E+00  0.2698E-02  0.8931E-02  0.6893E-07 -0.9481E-02  0.2131E+00  0.3421E+00  0.1232E+00  0.8595E+00 -0.7525E-01  0.4460E+05  0.4460E+05  0.4460E+05 -0.1612E-03  0.1473E-01  0.2302E-09  0.5704E+00  0.1627E-08  0.1374E-01 -0.5965E-02 -0.9712E-02 -0.5347E-01  0.1562E-01  0.8104E-01  0.4065E-01
     8  0.1260E+02  0.0000E+00  0.2676E-02  0.8792E-02  0.6626E-07 -0.9155E-02  0.2135E+00  0.3359E+00  0.1385E+00  0.8918E+00 -0.2415E-01  0.4442E+05  0.4442E+05  0.4442E+05 -0.1860E-03  0.1438E-01  0.2322E-09  0.5768E+00  0.1288E-08  0.1337E-01 -0.8155E-02 -0.9363E-02 -0.6752E-01 -0.1032E-01  0.9521E-01  0.5018E-01
     9  0.1440E+02  0.0000E+00  0.2625E-02  0.8666E-02  0.6348E-07 -0.9841E-02  0.2131E+00  0.3299E+00  0.1152E+00  0.8577E+00  0.6513E-01  0.4422E+05  0.4422E+05  0.4422E+05 -0.5299E-03  0.1454E-01  0.2261E-09  0.5819E+00  0.6936E-09  0.1354E-01 -0.6485E-02 -0.1043E-01 -0.4541E-01  0.3175E-02  0.7839E-01  0.4702E-01
    10  0.1620E+02  0.0000E+00  0.2610E-02  0.8547E-02  0.6056E-07 -0.8899E-02  0.2121E+00  0.3288E+00  0.1271E+00  0.7793E+00  0.1055E+00  0.4407E+05  0.4407E+05  0.4407E+05 -0.5020E-04  0.1502E-01  0.2147E-09  0.5686E+00  0.4073E-10  0.1411E-01 -0.7004E-02 -0.9505E-02 -0.6389E-01  0.4808E-02  0.7192E-01  0.4078E-01
    11  0.1800E+02  0.0000E+00  0.2572E-02  0.8490E-02  0.5763E-07 -0.1709E-01  0.2108E+00  0.3175E+00  0.1200E+00  0.7102E+00  0.4823E-01  0.4395E+05  0.4395E+05  0.4395E+05 -0.6925E-03  0.1534E-01  0.2051E-09  0.5275E+00  0.1219E-09  0.1461E-01 -0.6563E-02 -0.9890E-02 -0.6112E-01  0.6377E-02  0.6297E-01  0.3842E-01
    12  0.1980E+02  0.0000E+00  0.2544E-02  0.8338E-02  0.5523E-07 -0.1276E-01  0.2096E+00  0.3106E+00  0.8577E-01  0.7098E+00 -0.3916E-01  0.4385E+05  0.4385E+05  0.4385E+05 -0.2014E-03  0.1506E-01  0.2040E-09  0.4918E+00  0.9567E-10  0.1441E-01 -0.5723E-02 -0.1021E-01 -0.6185E-01 -0.9115E-02  0.6825E-01  0.3864E-01
    13  0.2160E+02  0.0000E+00  0.2511E-02  0.8271E-02  0.5346E-07 -0.1543E-01  0.2087E+00  0.3253E+00  0.6968E-01  0.7717E+00 -0.8125E-01  0.4376E+05  0.4376E+05  0.4376E+05 -0.4051E-03  0.1435E-01  0.2126E-09  0.4654E+00  0.5626E-09  0.1376E-01 -0.6335E-02 -0.8766E-02 -0.5907E-01  0.6749E-02  0.6583E-01  0.3620E-01
    14  0.2340E+02  0.0000E+00  0.2483E-02  0.8166E-02  0.5163E-07 -0.1416E-01  0.2080E+00  0.3239E+00  0.1281E+00  0.8264E+00 -0.3688E-01  0.4366E+05  0.4366E+05  0.4366E+05 -0.5395E-03  0.1368E-01  0.2193E-09  0.4371E+00  0.1176E-08  0.1315E-01 -0.5877E-02 -0.1068E-01 -0.5908E-01 -0.2858E-02  0.7079E-01  0.4880E-01
    15  0.2520E+02  0.0000E+00  0.2456E-02  0.8085E-02  0.4998E-07 -0.1902E-01  0.2079E+00  0.3103E+00  0.1215E+00  0.8345E+00  0.2968E-01  0.4351E+05  0.4351E+05  0.4351E+05 -0.3701E-03  0.1356E-01  0.2197E-09  0.4486E+00  0.1865E-08  0.1301E-01 -0.5644E-02 -0.9627E-02 -0.6240E-01  0.1204E-01  0.6662E-01  0.4194E-01
    16  0.2700E+02  0.0000E+00  0.2426E-02  0.8023E-02  0.4837E-07 -0.2331E-01  0.2084E+00  0.3105E+00  0.9334E-01  0.7959E+00  0.6033E-01  0.4335E+05  0.4335E+05  0.4335E+05 -0.5278E-03  0.1387E-01  0.2137E-09  0.4569E+00  0.2277E-08  0.1331E-01 -0.6172E-02 -0.9402E-02 -0.5920E-01 -0.2712E-02  0.6271E-01  0.4085E-01
    17  0.2880E+02  0.0000E+00  0.2403E-02  0.7974E-02  0.4732E-07 -0.2233E-01  0.2094E+00  0.3215E+00  0.9831E-01  0.7594E+00  0.1664E-01  0.4320E+05  0.4320E+05  0.4320E+05 -0.6014E-03  0.1417E-01  0.2076E-09  0.4728E+00  0.2454E-08  0.1361E-01 -0.6381E-02 -0.1047E-01 -0.6284E-01  0.3179E-02  0.6363E-01  0.4602E-01
    18  0.3060E+02  0.0000E+00  0.2381E-02  0.7904E-02  0.4619E-07 -0.2700E-01  0.2105E+00  0.3254E+00  0.1051E+00  0.7759E+00 -0.4460E-01  0.4307E+05  0.4307E+05  0.4307E+05 -0.4626E-03  0.1409E-01  0.2082E-09  0.4918E+00  0.2561E-08  0.1347E-01 -0.6073E-02 -0.9495E-02 -0.6126E-01  0.3010E-02  0.6780E-01  0.4078E-01
    19  0.3240E+02  0.0000E+00  0.2352E-02  0.7812E-02  0.4501E-07 -0.2533E-01  0.2115E+00  0.3299E+00  0.1065E+00  0.8214E+00 -0.6142E-01  0.4292E+05  0.4292E+05  0.4292E+05 -0.5269E-03  0.1375E-01  0.2122E-09  0.5208E+00  0.2606E-08  0.1306E-01 -0.7140E-02 -0.9643E-02 -0.6235E-01 -0.4753E-02  0.7626E-01  0.4838E-01
    20  0.3420E+02  0.0000E+00  0.2313E-02  0.7777E-02  0.4375E-07 -0.2886E-01  0.2119E+00  0.3313E+00  0.1087E+00  0.8526E+00 -0.1517E-01  0.4278E+05  0.4278E+05  0.4278E+05 -0.6222E-03  0.1356E-01  0.2153E-09  0.5516E+00  0.2408E-08  0.1279E-01 -0.6823E-02 -0.1038E-01 -0.4957E-01  0.4579E-02  0.7300E-01  0.5282E-01
    21  0.3600E+02  0.0000E+00  0.2304E-02  0.7735E-02  0.4278E-07 -0.2982E-01  0.2117E+00  0.3313E+00  0.1116E+00  0.8275E+00  0.4854E-01  0.4263E+05  0.4263E+05  0.4263E+05 -0.5332E-03  0.1376E-01  0.2113E-09  0.5697E+00  0.1826E-08  0.1295E-01 -0.6765E-02 -0.9359E-02 -0.6703E-01  0.2090E-02  0.7783E-01  0.4551E-01
    22  0.3780E+02  0.0000E+00  0.2271E-02  0.7681E-02  0.4118E-07 -0.3397E-01  0.2110E+00  0.3277E+00  0.1058E+00  0.7681E+00  0.6715E-01  0.4249E+05  0.4249E+05  0.4249E+05 -0.7215E-03  0.1413E-01  0.2031E-09  0.5656E+00  0.1352E-08  0.1338E-01 -0.6647E-02 -0.1009E-01 -0.5434E-01 -0.1930E-02  0.7024E-01  0.4616E-01
    23  0.3960E+02  0.0000E+00  0.2256E-02  0.7576E-02  0.3971E-07 -0.3245E-01  0.2101E+00  0.3246E+00  0.1082E+00  0.7252E+00  0.2640E-01  0.4237E+05  0.4237E+05  0.4237E+05 -0.6057E-03  0.1431E-01  0.1964E-09  0.5563E+00  0.9973E-09  0.1361E-01 -0.6597E-02 -0.9914E-02 -0.6523E-01  0.1987E-02  0.6964E-01  0.4360E-01
    24  0.4140E+02  0.0000E+00  0.2234E-02  0.7520E-02  0.3867E-07 -0.3734E-01  0.2091E+00  0.3203E+00  0.9368E-01  0.7348E+00 -0.2444E-01  0.4229E+05  0.4229E+05  0.4229E+05 -0.7569E-03  0.1406E-01  0.1976E-09  0.5296E+00  0.8753E-09  0.1343E-01 -0.5816E-02 -0.9474E-02 -0.5564E-01  0.3570E-02  0.6499E-01  0.3918E-01
    25  0.4320E+02  0.0000E+00  0.2220E-02  0.7428E-02  0.3754E-07 -0.3715E-01  0.2083E+00  0.3217E+00  0.1026E+00  0.7712E+00 -0.3543E-01  0.4220E+05  0.4220E+05  0.4220E+05 -0.6577E-03  0.1358E-01  0.2018E-09  0.5000E+00  0.1107E-08  0.1299E-01 -0.6402E-02 -0.1024E-01 -0.6491E-01 -0.1297E-02  0.6854E-01  0.4832E-01
    26  0.4500E+02  0.0000E+00  0.2196E-02  0.7356E-02  0.3647E-07 -0.3899E-01  0.2078E+00  0.3189E+00  0.1064E+00  0.7963E+00 -0.4895E-02  0.4210E+05  0.4210E+05  0.4210E+05 -0.7888E-03  0.1326E-01  0.2044E-09  0.4864E+00  0.1313E-08  0.1270E-01 -0.5719E-02 -0.9465E-02 -0.5798E-01  0.5043E-02  0.6576E-01  0.4273E-01
    27  0.4680E+02  0.0000E+00  0.2179E-02  0.7261E-02  0.3524E-07 -0.3894E-01  0.2078E+00  0.3164E+00  0.1064E+00  0.7911E+00  0.3289E-01  0.4198E+05  0.4198E+05  0.4198E+05 -0.6797E-03  0.1318E-01  0.2026E-09  0.4691E+00  0.1597E-08  0.1266E-01 -0.5909E-02 -0.9881E-02 -0.6381E-01 -0.3653E-02  0.6761E-01  0.4647E-01
    28  0.4860E+02  0.0000E+00  0.2152E-02  0.7196E-02  0.3411E-07 -0.4251E-01  0.2083E+00  0.3191E+00  0.1025E+00  0.7693E+00  0.3085E-01  0.4186E+05  0.4186E+05  0.4186E+05 -0.7977E-03  0.1332E-01  0.1989E-09  0.4784E+00  0.2121E-08  0.1280E-01 -0.6343E-02 -0.9973E-02 -0.6113E-01  0.8439E-02  0.6087E-01  0.4749E-01
    29  0.5040E+02  0.0000E+00  0.2142E-02  0.7130E-02  0.3348E-07 -0.4339E-01  0.2090E+00  0.3193E+00  0.1017E+00  0.7582E+00  0.2552E-02  0.4176E+05  0.4176E+05  0.4176E+05 -0.7576E-03  0.1338E-01  0.1962E-09  0.4761E+00  0.2263E-08  0.1286E-01 -0.5913E-02 -0.9710E-02 -0.6007E-01 -0.2937E-02  0.6510E-01  0.4439E-01
