 #NTuple/Z0                                                                     
  
 output from Ecalc9f version   2.09
  settings: 
    particle type:            2
    pzmin/pzmax:   0.000000000000000E+000 /   100.000000000000     
    transverse cuts:   0.000000000000000E+000  0.000000000000000E+000
    longitudinal cut:   0.000000000000000E+000
    RF frequency (MHz):    352.000000000000     
    sigma cut:    4.00000000000000     
    subtract out amplitude correlation
    wrnew9 =  F
 
regn #   Z           Bz          eperp       elong       e6D         Ldim        Pzavg       beta        alpha       betaL       alphaL      n0          n1          n2          Lcan(eVs)   sigmaE      sigmaT      corrE       corrT       sigmaE_c    xavg        yavg        Dx          Dy          Dr          Dr2
    14  0.1430E+02  0.4337E-15  0.1396E-02  0.3071E-02  0.6912E-08  0.6295E-01  0.2057E+00  0.1409E+00  0.1734E+00  0.6869E+00  0.4516E-01  0.3575E+05  0.3575E+05  0.3575E+05  0.6748E-03  0.1024E-01  0.1242E-09  0.9661E+00  0.2484E-08  0.8775E-02 -0.7065E-02 -0.2627E-02 -0.3148E-01 -0.1181E-02  0.4840E-01  0.3107E-01
    15  0.1540E+02 -0.4337E-15  0.1395E-02  0.3024E-02  0.6800E-08  0.6120E-01  0.2042E+00  0.1430E+00  0.1508E+00  0.6846E+00  0.1988E-01  0.3564E+05  0.3564E+05  0.3564E+05  0.6199E-03  0.1016E-01  0.1233E-09  0.9570E+00  0.1691E-08  0.8672E-02 -0.7247E-02 -0.2420E-02 -0.3221E-01 -0.2824E-02  0.4651E-01  0.3196E-01
    16  0.1650E+02  0.2168E-15  0.1388E-02  0.2962E-02  0.6615E-08  0.6073E-01  0.2027E+00  0.1443E+00  0.1385E+00  0.6877E+00 -0.1085E-02  0.3554E+05  0.3554E+05  0.3554E+05  0.5837E-03  0.9994E-02  0.1226E-09  0.9448E+00  0.8128E-09  0.8517E-02 -0.6524E-02 -0.2614E-02 -0.3251E-01 -0.1716E-02  0.4564E-01  0.2778E-01
    17  0.1760E+02  0.2168E-15  0.1364E-02  0.2918E-02  0.6245E-08  0.6225E-01  0.2013E+00  0.1430E+00  0.1099E+00  0.7052E+00 -0.1658E-01  0.3542E+05  0.3542E+05  0.3542E+05  0.6785E-03  0.9706E-02  0.1238E-09  0.9258E+00  0.8287E-10  0.8306E-02 -0.6659E-02 -0.2370E-02 -0.3388E-01 -0.2039E-02  0.4760E-01  0.2946E-01
    18  0.1870E+02  0.2168E-15  0.1341E-02  0.2870E-02  0.5929E-08  0.6294E-01  0.2001E+00  0.1453E+00  0.6274E-01  0.7211E+00 -0.1937E-01  0.3534E+05  0.3534E+05  0.3534E+05  0.5556E-03  0.9426E-02  0.1247E-09  0.9076E+00 -0.4050E-09  0.8113E-02 -0.6341E-02 -0.2472E-02 -0.3349E-01 -0.1811E-02  0.4972E-01  0.2879E-01
    19  0.1980E+02  0.8674E-15  0.1320E-02  0.2856E-02  0.5609E-08  0.6445E-01  0.1993E+00  0.1546E+00  0.3834E-01  0.7370E+00 -0.2142E-01  0.3526E+05  0.3526E+05  0.3526E+05  0.6920E-03  0.9119E-02  0.1262E-09  0.8564E+00 -0.8560E-09  0.7983E-02 -0.6118E-02 -0.2517E-02 -0.3726E-01 -0.1037E-02  0.4956E-01  0.2890E-01
    20  0.2090E+02  0.2168E-15  0.1306E-02  0.2846E-02  0.5389E-08  0.6545E-01  0.1989E+00  0.1622E+00  0.7395E-01  0.7496E+00 -0.1802E-01  0.3522E+05  0.3522E+05  0.3522E+05  0.6352E-03  0.8873E-02  0.1273E-09  0.8124E+00 -0.1094E-08  0.7890E-02 -0.6325E-02 -0.2236E-02 -0.3759E-01 -0.9271E-03  0.5249E-01  0.3122E-01
    21  0.2200E+02  0.2168E-15  0.1291E-02  0.2848E-02  0.5193E-08  0.6786E-01  0.1989E+00  0.1605E+00  0.1157E+00  0.7571E+00 -0.1898E-01  0.3519E+05  0.3519E+05  0.3519E+05  0.6377E-03  0.8697E-02  0.1280E-09  0.7608E+00 -0.1091E-08  0.7853E-02 -0.6038E-02 -0.2619E-02 -0.3717E-01 -0.1995E-02  0.5459E-01  0.3138E-01
    22  0.2310E+02 -0.8674E-15  0.1276E-02  0.2843E-02  0.5002E-08  0.7039E-01  0.1992E+00  0.1564E+00  0.1180E+00  0.7715E+00 -0.1951E-01  0.3516E+05  0.3516E+05  0.3516E+05  0.7396E-03  0.8511E-02  0.1288E-09  0.7213E+00 -0.7476E-09  0.7782E-02 -0.6368E-02 -0.2276E-02 -0.3661E-01 -0.9191E-03  0.5448E-01  0.3443E-01
    23  0.2420E+02 -0.2168E-15  0.1262E-02  0.2842E-02  0.4819E-08  0.6975E-01  0.1999E+00  0.1563E+00  0.1040E+00  0.7874E+00 -0.2199E-01  0.3510E+05  0.3510E+05  0.3510E+05  0.5982E-03  0.8327E-02  0.1298E-09  0.6648E+00 -0.1381E-09  0.7720E-02 -0.6358E-02 -0.2522E-02 -0.3890E-01 -0.3467E-02  0.4900E-01  0.3665E-01
