 #NTuple/Z0                                                                      
 output from Ecalc9f version   2.09
  settings: 
    particle type:            2
    pzmin/pzmax:    0.0000000000000000      /   100.00000000000000     
    transverse cuts:    0.0000000000000000        0.0000000000000000     
    longitudinal cut:    0.0000000000000000     
    RF frequency (MHz):    352.00000000000000     
    sigma cut:    4.0000000000000000     
    subtract out amplitude correlation
    wrnew9 =  F

regn #   Z           Bz          eperp       elong       e6D         Ldim        Pzavg       beta        alpha       betaL       alphaL      n0          n1          n2          Lcan(eVs)   sigmaE      sigmaT      corrE       corrT       sigmaE_c    xavg        yavg        Dx          Dy          Dr          Dr2
     1  0.0000E+00  0.0000E+00  0.2891E-02  0.9236E-02  0.7769E-07 -0.2085E-01  0.2116E+00  0.3656E+00  0.1468E+00  0.7570E+00 -0.1097E+00  0.4572E+05  0.4572E+05  0.4572E+05 -0.3197E-03  0.1524E-01  0.2205E-09  0.3430E+00  0.9454E-09  0.1487E-01 -0.6410E-02 -0.1136E-01 -0.6748E-01  0.1461E-01  0.4789E-01  0.4524E-01
     2  0.1800E+01  0.0000E+00  0.2893E-02  0.9263E-02  0.7840E-07 -0.3056E-01  0.2119E+00  0.3020E+00  0.2746E+00  0.8356E+00 -0.6092E-01  0.4564E+05  0.4564E+05  0.4564E+05 -0.6716E-03  0.1451E-01  0.2327E-09  0.3362E+00  0.2411E-08  0.1413E-01 -0.7556E-02 -0.9142E-02 -0.5631E-01  0.3850E-02  0.7384E-01  0.4336E-01
     3  0.3600E+01  0.0000E+00  0.2858E-02  0.9205E-02  0.7740E-07 -0.2301E-01  0.2128E+00  0.2777E+00  0.1471E+00  0.8543E+00  0.3097E-01  0.4549E+05  0.4549E+05  0.4549E+05 -0.7637E-03  0.1456E-01  0.2351E-09  0.4232E+00  0.3444E-08  0.1395E-01 -0.6702E-02 -0.1078E-01 -0.6503E-01 -0.9672E-02  0.6322E-01  0.4798E-01
     4  0.5400E+01  0.0000E+00  0.2834E-02  0.9269E-02  0.7748E-07 -0.2559E-01  0.2142E+00  0.2953E+00  0.9357E-01  0.7985E+00  0.8349E-01  0.4530E+05  0.4530E+05  0.4530E+05 -0.3780E-03  0.1538E-01  0.2272E-09  0.4947E+00  0.3368E-08  0.1459E-01 -0.7820E-02 -0.1031E-01 -0.5589E-01  0.7365E-02  0.5083E-01  0.4463E-01
     5  0.7200E+01  0.0000E+00  0.2810E-02  0.9243E-02  0.7655E-07 -0.2527E-01  0.2156E+00  0.3112E+00  0.1255E+00  0.7379E+00  0.5088E-01  0.4512E+05  0.4512E+05  0.4512E+05 -0.7735E-03  0.1620E-01  0.2168E-09  0.5652E+00  0.2973E-08  0.1519E-01 -0.7899E-02 -0.9908E-02 -0.5987E-01  0.2550E-02  0.6270E-01  0.4055E-01
     6  0.9000E+01  0.0000E+00  0.2761E-02  0.9157E-02  0.7396E-07 -0.2767E-01  0.2166E+00  0.3130E+00  0.1374E+00  0.7269E+00 -0.1985E-01  0.4495E+05  0.4495E+05  0.4495E+05 -0.5376E-03  0.1642E-01  0.2125E-09  0.6094E+00  0.2155E-08  0.1527E-01 -0.7600E-02 -0.1099E-01 -0.5767E-01 -0.1699E-03  0.6969E-01  0.4442E-01
     7  0.1080E+02  0.0000E+00  0.2727E-02  0.9015E-02  0.7152E-07 -0.2456E-01  0.2170E+00  0.3162E+00  0.1376E+00  0.7646E+00 -0.4171E-01  0.4482E+05  0.4482E+05  0.4482E+05 -0.4313E-03  0.1605E-01  0.2153E-09  0.6361E+00  0.1301E-08  0.1480E-01 -0.8747E-02 -0.9565E-02 -0.5573E-01  0.3195E-03  0.7607E-01  0.4432E-01
     8  0.1260E+02  0.0000E+00  0.2679E-02  0.8821E-02  0.6809E-07 -0.2826E-01  0.2165E+00  0.3161E+00  0.1444E+00  0.7884E+00  0.1564E-01  0.4470E+05  0.4470E+05  0.4470E+05 -0.8489E-03  0.1570E-01  0.2163E-09  0.6506E+00  0.5299E-09  0.1438E-01 -0.7406E-02 -0.1070E-01 -0.5171E-01  0.1657E-02  0.7521E-01  0.4632E-01
     9  0.1440E+02  0.0000E+00  0.2672E-02  0.8657E-02  0.6571E-07 -0.2584E-01  0.2153E+00  0.3129E+00  0.1366E+00  0.7493E+00  0.9053E-01  0.4459E+05  0.4459E+05  0.4459E+05 -0.3082E-03  0.1584E-01  0.2096E-09  0.6267E+00 -0.1653E-09  0.1461E-01 -0.8184E-02 -0.1041E-01 -0.5949E-01  0.3002E-04  0.7919E-01  0.4675E-01
    10  0.1620E+02  0.0000E+00  0.2642E-02  0.8565E-02  0.6297E-07 -0.2878E-01  0.2139E+00  0.3109E+00  0.1437E+00  0.6764E+00  0.9909E-01  0.4451E+05  0.4451E+05  0.4451E+05 -0.8687E-03  0.1627E-01  0.1992E-09  0.5848E+00 -0.7618E-09  0.1524E-01 -0.7184E-02 -0.9633E-02 -0.4732E-01  0.2454E-02  0.6359E-01  0.3638E-01
