 #NTuple/Z0                                                                      
 output from Ecalc9f version   2.09
  settings: 
    particle type:            2
    pzmin/pzmax:    0.0000000000000000      /   100.00000000000000     
    transverse cuts:    0.0000000000000000        0.0000000000000000     
    longitudinal cut:    0.0000000000000000     
    RF frequency (MHz):    1056.0000000000000     
    sigma cut:    4.0000000000000000     
    subtract out amplitude correlation
    wrnew9 =  F

regn #   Z           Bz          eperp       elong       e6D         Ldim        Pzavg       beta        alpha       betaL       alphaL      n0          n1          n2          Lcan(eVs)   sigmaE      sigmaT      corrE       corrT       sigmaE_c    xavg        yavg        Dx          Dy          Dr          Dr2
    38  0.2220E+02 -0.8674E-15  0.3999E-03  0.2083E-02  0.3394E-09  0.2569E+00  0.2054E+00  0.4072E-01  0.3418E-01  0.4314E+00 -0.4230E-01  0.2523E+05  0.2523E+05  0.2523E+05  0.6987E-03  0.9419E-02  0.8068E-10  0.1723E+01  0.1290E-08  0.9110E-02 -0.1334E-02 -0.9721E-03 -0.1129E-01 -0.3684E-03  0.8314E-02  0.1730E-02
    39  0.2280E+02  0.1301E-14  0.3970E-03  0.2087E-02  0.3362E-09  0.2582E+00  0.2058E+00  0.4048E-01  0.4438E-01  0.4406E+00 -0.4403E-01  0.2520E+05  0.2520E+05  0.2520E+05  0.7078E-03  0.9326E-02  0.8158E-10  0.1678E+01  0.3077E-08  0.9036E-02 -0.1273E-02 -0.1062E-02 -0.1009E-01 -0.1645E-03  0.7727E-02  0.1778E-02
    40  0.2340E+02  0.2168E-15  0.3948E-03  0.2092E-02  0.3327E-09  0.2596E+00  0.2061E+00  0.4045E-01  0.3157E-01  0.4478E+00 -0.3445E-01  0.2516E+05  0.2516E+05  0.2516E+05  0.7269E-03  0.9266E-02  0.8239E-10  0.1666E+01  0.4584E-08  0.8982E-02 -0.1356E-02 -0.9838E-03 -0.1145E-01 -0.4366E-03  0.8253E-02  0.1847E-02
    41  0.2400E+02  0.1626E-14  0.3927E-03  0.2101E-02  0.3327E-09  0.2613E+00  0.2062E+00  0.4073E-01  0.3464E-01  0.4507E+00 -0.1891E-01  0.2512E+05  0.2512E+05  0.2512E+05  0.6961E-03  0.9273E-02  0.8299E-10  0.1726E+01  0.6311E-08  0.8971E-02 -0.1359E-02 -0.9906E-03 -0.1021E-01 -0.9903E-03  0.8675E-02  0.1861E-02
    42  0.2460E+02  0.1626E-14  0.3917E-03  0.2112E-02  0.3342E-09  0.2622E+00  0.2062E+00  0.4071E-01  0.3550E-01  0.4496E+00  0.1736E-02  0.2508E+05  0.2508E+05  0.2508E+05  0.7096E-03  0.9345E-02  0.8332E-10  0.1826E+01  0.7569E-08  0.9004E-02 -0.1292E-02 -0.1056E-02 -0.1111E-01  0.3770E-03  0.9045E-02  0.1810E-02
    43  0.2520E+02 -0.1626E-14  0.3900E-03  0.2127E-02  0.3359E-09  0.2626E+00  0.2060E+00  0.4034E-01  0.3983E-01  0.4434E+00  0.2036E-01  0.2504E+05  0.2504E+05  0.2504E+05  0.7218E-03  0.9489E-02  0.8326E-10  0.1980E+01  0.8467E-08  0.9095E-02 -0.1351E-02 -0.9976E-03 -0.1048E-01 -0.7292E-04  0.9476E-02  0.1779E-02
    44  0.2580E+02 -0.1084E-15  0.3873E-03  0.2133E-02  0.3340E-09  0.2647E+00  0.2057E+00  0.4024E-01  0.2844E-01  0.4329E+00  0.3118E-01  0.2499E+05  0.2499E+05  0.2499E+05  0.6991E-03  0.9663E-02  0.8258E-10  0.2171E+01  0.9060E-08  0.9208E-02 -0.1335E-02 -0.9849E-03 -0.1037E-01 -0.1186E-02  0.1022E-01  0.1683E-02
    45  0.2640E+02  0.1518E-14  0.3860E-03  0.2136E-02  0.3345E-09  0.2665E+00  0.2052E+00  0.4061E-01  0.2844E-01  0.4210E+00  0.3168E-01  0.2495E+05  0.2495E+05  0.2495E+05  0.7053E-03  0.9861E-02  0.8157E-10  0.2354E+01  0.8698E-08  0.9331E-02 -0.1253E-02 -0.1026E-02 -0.1047E-01 -0.1701E-03  0.1050E-01  0.1548E-02
    46  0.2700E+02  0.0000E+00  0.3842E-03  0.2135E-02  0.3322E-09  0.2642E+00  0.2047E+00  0.4043E-01  0.3714E-01  0.4121E+00  0.2168E-01  0.2490E+05  0.2490E+05  0.2490E+05  0.7101E-03  0.1000E-01  0.8072E-10  0.2531E+01  0.8056E-08  0.9410E-02 -0.1279E-02 -0.1017E-02 -0.1084E-01  0.6365E-04  0.1080E-01  0.1528E-02
    47  0.2760E+02  0.1084E-15  0.3827E-03  0.2133E-02  0.3310E-09  0.2656E+00  0.2042E+00  0.3998E-01  0.2760E-01  0.4090E+00  0.3550E-02  0.2487E+05  0.2487E+05  0.2487E+05  0.6999E-03  0.1009E-01  0.8037E-10  0.2686E+01  0.7139E-08  0.9422E-02 -0.1263E-02 -0.9761E-03 -0.1070E-01 -0.1252E-02  0.1178E-01  0.1441E-02
    48  0.2820E+02  0.0000E+00  0.3810E-03  0.2119E-02  0.3280E-09  0.2684E+00  0.2037E+00  0.4051E-01  0.2757E-01  0.4100E+00 -0.1043E-01  0.2483E+05  0.2483E+05  0.2483E+05  0.6991E-03  0.1008E-01  0.8016E-10  0.2771E+01  0.5953E-08  0.9363E-02 -0.1194E-02 -0.9979E-03 -0.1031E-01 -0.3814E-03  0.1143E-01  0.1371E-02
