 #NTuple/Z0                                                                      
 output from Ecalc9f version   2.09
  settings: 
    particle type:            2
    pzmin/pzmax:    0.0000000000000000      /   100.00000000000000     
    transverse cuts:    0.0000000000000000        0.0000000000000000     
    longitudinal cut:    0.0000000000000000     
    RF frequency (MHz):    352.00000000000000     
    sigma cut:    4.0000000000000000     
    subtract out amplitude correlation
    wrnew9 =  F

regn #   Z           Bz          eperp       elong       e6D         Ldim        Pzavg       beta        alpha       betaL       alphaL      n0          n1          n2          Lcan(eVs)   sigmaE      sigmaT      corrE       corrT       sigmaE_c    xavg        yavg        Dx          Dy          Dr          Dr2
     1  0.0000E+00  0.0000E+00  0.1214E-02  0.3973E-02  0.5944E-08 -0.6172E-01  0.2085E+00  0.1947E+00  0.9261E-01  0.7095E+00  0.2411E-01  0.3626E+05  0.3626E+05  0.3626E+05 -0.5388E-03  0.1029E-01  0.1414E-09  0.6466E+00  0.8352E-09  0.9910E-02 -0.5450E-02 -0.7136E-02 -0.4959E-01 -0.5479E-04  0.3608E-01  0.4329E-01
     2  0.1250E+01  0.0000E+00  0.1202E-02  0.3975E-02  0.5823E-08 -0.6536E-01  0.2084E+00  0.1568E+00  0.3166E+00  0.7053E+00 -0.2358E-01  0.3619E+05  0.3619E+05  0.3619E+05 -0.4079E-03  0.1026E-01  0.1412E-09  0.6071E+00  0.1778E-08  0.9938E-02 -0.6153E-02 -0.6473E-02 -0.3529E-01 -0.1241E-02  0.4204E-01  0.4324E-01
     3  0.2500E+01  0.0000E+00  0.1204E-02  0.3934E-02  0.5834E-08 -0.6975E-01  0.2085E+00  0.1271E+00  0.1332E+00  0.7335E+00 -0.5494E-01  0.3610E+05  0.3610E+05  0.3610E+05 -0.8001E-03  0.1005E-01  0.1436E-09  0.6162E+00  0.3137E-08  0.9711E-02 -0.6039E-02 -0.6904E-02 -0.3590E-01 -0.4407E-02  0.3225E-01  0.4702E-01
     4  0.3750E+01  0.0000E+00  0.1220E-02  0.3895E-02  0.5989E-08 -0.6962E-01  0.2091E+00  0.1411E+00  0.1772E-01  0.7737E+00 -0.5924E-01  0.3603E+05  0.3603E+05  0.3603E+05 -0.5005E-03  0.9842E-02  0.1469E-09  0.6556E+00  0.4104E-08  0.9429E-02 -0.5796E-02 -0.6995E-02 -0.4227E-01  0.2529E-02  0.1863E-01  0.4772E-01
     5  0.5000E+01  0.0000E+00  0.1213E-02  0.3878E-02  0.5955E-08 -0.7349E-01  0.2097E+00  0.1517E+00  0.6796E-01  0.8027E+00 -0.3056E-01  0.3595E+05  0.3595E+05  0.3595E+05 -0.6099E-03  0.9726E-02  0.1491E-09  0.7059E+00  0.4387E-08  0.9243E-02 -0.6324E-02 -0.6476E-02 -0.3972E-01 -0.9643E-03  0.3099E-01  0.4920E-01
     6  0.6250E+01  0.0000E+00  0.1191E-02  0.3865E-02  0.5752E-08 -0.7221E-01  0.2102E+00  0.1495E+00  0.1075E+00  0.8083E+00  0.7995E-02  0.3587E+05  0.3587E+05  0.3587E+05 -0.7038E-03  0.9741E-02  0.1492E-09  0.7668E+00  0.4576E-08  0.9208E-02 -0.6200E-02 -0.7102E-02 -0.3657E-01 -0.4739E-02  0.3940E-01  0.5365E-01
     7  0.7500E+01  0.0000E+00  0.1178E-02  0.3861E-02  0.5628E-08 -0.7657E-01  0.2107E+00  0.1466E+00  0.1192E+00  0.7988E+00  0.3739E-01  0.3580E+05  0.3580E+05  0.3580E+05 -0.5192E-03  0.9864E-02  0.1481E-09  0.8216E+00  0.4829E-08  0.9279E-02 -0.6299E-02 -0.6706E-02 -0.4034E-01  0.3099E-02  0.3649E-01  0.4999E-01
     8  0.8750E+01  0.0000E+00  0.1170E-02  0.3848E-02  0.5551E-08 -0.8126E-01  0.2111E+00  0.1440E+00  0.1146E+00  0.7753E+00  0.5518E-01  0.3572E+05  0.3572E+05  0.3572E+05 -0.7621E-03  0.1005E-01  0.1455E-09  0.8641E+00  0.4928E-08  0.9421E-02 -0.6439E-02 -0.6797E-02 -0.3817E-01 -0.4420E-02  0.3682E-01  0.5001E-01
     9  0.1000E+02  0.0000E+00  0.1160E-02  0.3830E-02  0.5440E-08 -0.8019E-01  0.2113E+00  0.1428E+00  0.1058E+00  0.7479E+00  0.6277E-01  0.3566E+05  0.3566E+05  0.3566E+05 -0.6109E-03  0.1025E-01  0.1422E-09  0.9095E+00  0.4364E-08  0.9582E-02 -0.6383E-02 -0.6972E-02 -0.3759E-01 -0.7406E-03  0.3268E-01  0.4896E-01
    10  0.1125E+02  0.0000E+00  0.1153E-02  0.3813E-02  0.5345E-08 -0.8491E-01  0.2113E+00  0.1434E+00  0.1014E+00  0.7241E+00  0.5096E-01  0.3560E+05  0.3560E+05  0.3560E+05 -0.7041E-03  0.1042E-01  0.1393E-09  0.9531E+00  0.3609E-08  0.9713E-02 -0.6428E-02 -0.6655E-02 -0.3922E-01  0.8338E-03  0.3316E-01  0.4547E-01
