 #NTuple/Z0                                                                      
 output from Ecalc9f version   2.09
  settings: 
    particle type:            2
    pzmin/pzmax:    0.0000000000000000      /   100.00000000000000     
    transverse cuts:    0.0000000000000000        0.0000000000000000     
    longitudinal cut:    0.0000000000000000     
    RF frequency (MHz):    352.00000000000000     
    sigma cut:    4.0000000000000000     
    subtract out amplitude correlation
    wrnew9 =  F

regn #   Z           Bz          eperp       elong       e6D         Ldim        Pzavg       beta        alpha       betaL       alphaL      n0          n1          n2          Lcan(eVs)   sigmaE      sigmaT      corrE       corrT       sigmaE_c    xavg        yavg        Dx          Dy          Dr          Dr2
     1  0.0000E+00  0.2168E-15  0.1982E-02  0.5835E-02  0.2355E-07  0.5900E-01  0.2042E+00  0.3297E+00  0.1600E+00  0.7978E+00  0.7354E-02  0.4220E+05  0.4220E+05  0.4220E+05  0.9289E-03  0.1165E-01  0.1844E-09  0.4574E+00  0.5518E-09  0.1116E-01 -0.7900E-02 -0.2394E-02 -0.5808E-01 -0.2159E-02  0.7057E-01  0.3155E-01
     2  0.1400E+01  0.4337E-15  0.1956E-02  0.5809E-02  0.2277E-07  0.6431E-01  0.2045E+00  0.2852E+00  0.4616E+00  0.7789E+00  0.5069E-01  0.4202E+05  0.4202E+05  0.4202E+05  0.9078E-03  0.1169E-01  0.1819E-09  0.4216E+00  0.1755E-08  0.1129E-01 -0.7878E-02 -0.2163E-02 -0.3372E-01 -0.3914E-02  0.8341E-01  0.3117E-01
     3  0.2800E+01  0.2168E-15  0.1988E-02  0.5722E-02  0.2311E-07  0.6356E-01  0.2050E+00  0.2202E+00  0.4048E+00  0.7527E+00  0.6672E-01  0.4182E+05  0.4182E+05  0.4182E+05  0.9448E-03  0.1183E-01  0.1782E-09  0.4147E+00  0.3083E-08  0.1143E-01 -0.8205E-02 -0.2526E-02 -0.4868E-01  0.1028E-03  0.8632E-01  0.3308E-01
     4  0.4200E+01 -0.6505E-15  0.2041E-02  0.5610E-02  0.2432E-07  0.5828E-01  0.2060E+00  0.2031E+00  0.2749E+00  0.7334E+00  0.5310E-01  0.4163E+05  0.4163E+05  0.4163E+05  0.9411E-03  0.1203E-01  0.1748E-09  0.4682E+00  0.3956E-08  0.1150E-01 -0.8178E-02 -0.2320E-02 -0.4091E-01 -0.3429E-02  0.6268E-01  0.3042E-01
     5  0.5600E+01 -0.8674E-15  0.2072E-02  0.5489E-02  0.2496E-07  0.5589E-01  0.2069E+00  0.2086E+00  0.2359E+00  0.7269E+00  0.3475E-01  0.4146E+05  0.4146E+05  0.4146E+05  0.8747E-03  0.1217E-01  0.1720E-09  0.5340E+00  0.4102E-08  0.1145E-01 -0.8501E-02 -0.2385E-02 -0.4681E-01 -0.9316E-03  0.5515E-01  0.3174E-01
     6  0.7000E+01  0.0000E+00  0.2075E-02  0.5381E-02  0.2492E-07  0.5586E-01  0.2076E+00  0.2140E+00  0.2479E+00  0.7289E+00  0.2581E-01  0.4129E+05  0.4129E+05  0.4129E+05  0.9017E-03  0.1229E-01  0.1694E-09  0.6094E+00  0.3520E-08  0.1135E-01 -0.8575E-02 -0.2450E-02 -0.4170E-01 -0.5127E-02  0.5888E-01  0.3212E-01
     7  0.8400E+01  0.6505E-15  0.2065E-02  0.5273E-02  0.2450E-07  0.5433E-01  0.2079E+00  0.2150E+00  0.2701E+00  0.7299E+00  0.2792E-01  0.4109E+05  0.4109E+05  0.4109E+05  0.8353E-03  0.1234E-01  0.1670E-09  0.6580E+00  0.2887E-08  0.1124E-01 -0.8623E-02 -0.2370E-02 -0.4147E-01  0.7014E-03  0.6459E-01  0.3242E-01
     8  0.9800E+01  0.0000E+00  0.2062E-02  0.5186E-02  0.2412E-07  0.5702E-01  0.2078E+00  0.2119E+00  0.2777E+00  0.7291E+00  0.3315E-01  0.4093E+05  0.4093E+05  0.4093E+05  0.9083E-03  0.1237E-01  0.1649E-09  0.6846E+00  0.2077E-08  0.1114E-01 -0.8672E-02 -0.2437E-02 -0.4346E-01 -0.2875E-02  0.7105E-01  0.3302E-01
     9  0.1120E+02  0.6505E-15  0.2057E-02  0.5039E-02  0.2359E-07  0.5554E-01  0.2072E+00  0.2074E+00  0.2646E+00  0.7243E+00  0.4582E-01  0.4075E+05  0.4075E+05  0.4075E+05  0.8282E-03  0.1233E-01  0.1619E-09  0.7009E+00  0.1347E-08  0.1101E-01 -0.8324E-02 -0.2353E-02 -0.3793E-01 -0.9605E-03  0.7008E-01  0.3075E-01
    10  0.1260E+02 -0.4337E-15  0.2053E-02  0.4897E-02  0.2278E-07  0.5690E-01  0.2063E+00  0.2020E+00  0.2358E+00  0.7105E+00  0.6004E-01  0.4059E+05  0.4059E+05  0.4059E+05  0.8947E-03  0.1226E-01  0.1583E-09  0.6940E+00  0.7795E-09  0.1093E-01 -0.8475E-02 -0.2400E-02 -0.4376E-01 -0.1998E-02  0.6875E-01  0.3179E-01
    11  0.1400E+02 -0.6505E-15  0.2040E-02  0.4749E-02  0.2175E-07  0.5592E-01  0.2052E+00  0.1992E+00  0.1861E+00  0.6894E+00  0.6158E-01  0.4040E+05  0.4040E+05  0.4040E+05  0.8229E-03  0.1216E-01  0.1540E-09  0.6780E+00  0.3254E-09  0.1089E-01 -0.7859E-02 -0.2311E-02 -0.3931E-01 -0.2237E-02  0.6481E-01  0.2785E-01
    12  0.1540E+02 -0.2168E-15  0.2031E-02  0.4628E-02  0.2080E-07  0.5750E-01  0.2042E+00  0.2026E+00  0.1338E+00  0.6710E+00  0.3771E-01  0.4024E+05  0.4024E+05  0.4024E+05  0.9113E-03  0.1203E-01  0.1505E-09  0.6555E+00  0.3644E-10  0.1084E-01 -0.8007E-02 -0.2381E-02 -0.4772E-01  0.2520E-03  0.6556E-01  0.2916E-01
