 #NTuple/Z0                                                                      
 output from Ecalc9f version   2.09
  settings: 
    particle type:            2
    pzmin/pzmax:    0.0000000000000000      /   100.00000000000000     
    transverse cuts:    0.0000000000000000        0.0000000000000000     
    longitudinal cut:    0.0000000000000000     
    RF frequency (MHz):    352.00000000000000     
    sigma cut:    4.0000000000000000     
    subtract out amplitude correlation
    wrnew9 =  F

regn #   Z           Bz          eperp       elong       e6D         Ldim        Pzavg       beta        alpha       betaL       alphaL      n0          n1          n2          Lcan(eVs)   sigmaE      sigmaT      corrE       corrT       sigmaE_c    xavg        yavg        Dx          Dy          Dr          Dr2
    14  0.2340E+02 -0.1084E-15  0.2440E-02  0.7477E-02  0.4521E-07  0.3790E-01  0.2074E+00  0.3308E+00  0.2257E+00  0.8329E+00  0.3260E-01  0.4442E+05  0.4442E+05  0.4442E+05  0.8408E-03  0.1285E-01  0.2114E-09  0.3408E+00  0.1674E-08  0.1250E-01 -0.7677E-02 -0.8116E-03 -0.5861E-01  0.1936E-02  0.6878E-01  0.2477E-01
    15  0.2520E+02  0.2168E-15  0.2401E-02  0.7411E-02  0.4358E-07  0.4112E-01  0.2077E+00  0.3303E+00  0.1922E+00  0.8132E+00  0.2376E-01  0.4425E+05  0.4425E+05  0.4425E+05  0.6372E-03  0.1297E-01  0.2084E-09  0.3525E+00  0.2582E-08  0.1261E-01 -0.7104E-02 -0.2297E-02 -0.4898E-01 -0.5514E-02  0.6057E-01  0.2261E-01
    16  0.2700E+02 -0.5421E-16  0.2385E-02  0.7286E-02  0.4247E-07  0.4074E-01  0.2075E+00  0.3397E+00  0.1933E+00  0.8009E+00  0.6742E-02  0.4411E+05  0.4411E+05  0.4411E+05  0.8991E-03  0.1302E-01  0.2060E-09  0.3872E+00  0.3302E-08  0.1259E-01 -0.7230E-02 -0.1540E-02 -0.6680E-01  0.6116E-02  0.6640E-01  0.2254E-01
    17  0.2880E+02  0.1626E-15  0.2355E-02  0.7214E-02  0.4159E-07  0.4038E-01  0.2070E+00  0.3401E+00  0.1999E+00  0.8012E+00  0.7226E-02  0.4398E+05  0.4398E+05  0.4398E+05  0.6576E-03  0.1305E-01  0.2055E-09  0.4438E+00  0.3388E-08  0.1250E-01 -0.6934E-02 -0.1446E-02 -0.4718E-01 -0.7459E-02  0.7168E-01  0.2127E-01
    18  0.3060E+02 -0.1084E-15  0.2333E-02  0.7080E-02  0.4042E-07  0.4374E-01  0.2060E+00  0.3396E+00  0.2099E+00  0.7943E+00  0.2354E-01  0.4385E+05  0.4385E+05  0.4385E+05  0.8311E-03  0.1311E-01  0.2030E-09  0.5098E+00  0.3080E-08  0.1240E-01 -0.7080E-02 -0.2100E-02 -0.6103E-01 -0.4161E-03  0.7998E-01  0.2294E-01
    19  0.3240E+02 -0.1084E-15  0.2305E-02  0.7022E-02  0.3928E-07  0.4257E-01  0.2050E+00  0.3329E+00  0.2121E+00  0.7797E+00  0.2646E-01  0.4377E+05  0.4377E+05  0.4377E+05  0.7653E-03  0.1323E-01  0.2005E-09  0.5489E+00  0.2536E-08  0.1242E-01 -0.6251E-02 -0.1113E-02 -0.5144E-01 -0.3274E-02  0.7763E-01  0.1799E-01
    20  0.3420E+02 -0.1084E-15  0.2289E-02  0.6870E-02  0.3795E-07  0.4423E-01  0.2042E+00  0.3266E+00  0.1967E+00  0.7675E+00  0.1600E-01  0.4365E+05  0.4365E+05  0.4365E+05  0.7508E-03  0.1322E-01  0.1967E-09  0.5668E+00  0.1710E-08  0.1234E-01 -0.6633E-02 -0.1983E-02 -0.6081E-01  0.5427E-03  0.8219E-01  0.2056E-01
    21  0.3600E+02 -0.1084E-15  0.2264E-02  0.6779E-02  0.3668E-07  0.4371E-01  0.2039E+00  0.3278E+00  0.1765E+00  0.7724E+00 -0.7812E-03  0.4354E+05  0.4354E+05  0.4354E+05  0.8313E-03  0.1304E-01  0.1958E-09  0.5532E+00  0.9082E-09  0.1221E-01 -0.6329E-02 -0.1552E-02 -0.4741E-01 -0.3453E-02  0.7661E-01  0.1884E-01
    22  0.3780E+02  0.2168E-15  0.2252E-02  0.6701E-02  0.3544E-07  0.4560E-01  0.2040E+00  0.3357E+00  0.1863E+00  0.7911E+00 -0.1331E-01  0.4346E+05  0.4346E+05  0.4346E+05  0.7690E-03  0.1273E-01  0.1968E-09  0.5117E+00  0.2729E-09  0.1200E-01 -0.6309E-02 -0.1295E-02 -0.6295E-01  0.8406E-03  0.7767E-01  0.1938E-01
    23  0.3960E+02  0.5421E-16  0.2227E-02  0.6648E-02  0.3417E-07  0.4457E-01  0.2046E+00  0.3346E+00  0.1965E+00  0.8114E+00 -0.1248E-01  0.4336E+05  0.4336E+05  0.4336E+05  0.7973E-03  0.1243E-01  0.1982E-09  0.4664E+00  0.2020E-09  0.1182E-01 -0.6800E-02 -0.2145E-02 -0.5341E-01 -0.2631E-02  0.7314E-01  0.2293E-01
    24  0.4140E+02 -0.1084E-15  0.2195E-02  0.6553E-02  0.3249E-07  0.4675E-01  0.2052E+00  0.3310E+00  0.2030E+00  0.8220E+00  0.8049E-02  0.4324E+05  0.4324E+05  0.4324E+05  0.8441E-03  0.1217E-01  0.1976E-09  0.4180E+00  0.3146E-09  0.1169E-01 -0.6615E-02 -0.1057E-02 -0.5341E-01  0.1808E-02  0.6638E-01  0.2114E-01
    25  0.4320E+02 -0.1084E-15  0.2179E-02  0.6496E-02  0.3142E-07  0.4522E-01  0.2059E+00  0.3288E+00  0.1815E+00  0.8211E+00  0.2182E-01  0.4313E+05  0.4313E+05  0.4313E+05  0.7343E-03  0.1210E-01  0.1963E-09  0.3961E+00  0.8917E-09  0.1167E-01 -0.7103E-02 -0.2150E-02 -0.6144E-01 -0.5156E-02  0.6635E-01  0.2502E-01
    26  0.4500E+02  0.0000E+00  0.2153E-02  0.6444E-02  0.3048E-07  0.4917E-01  0.2064E+00  0.3350E+00  0.1755E+00  0.8041E+00  0.2621E-01  0.4301E+05  0.4301E+05  0.4301E+05  0.9108E-03  0.1214E-01  0.1934E-09  0.3744E+00  0.1645E-08  0.1177E-01 -0.6996E-02 -0.1400E-02 -0.5451E-01  0.3093E-02  0.5748E-01  0.2290E-01
    27  0.4680E+02  0.1084E-15  0.2133E-02  0.6388E-02  0.2971E-07  0.4735E-01  0.2066E+00  0.3388E+00  0.1840E+00  0.7934E+00  0.1684E-01  0.4292E+05  0.4292E+05  0.4292E+05  0.7369E-03  0.1221E-01  0.1917E-09  0.3944E+00  0.2356E-08  0.1181E-01 -0.6982E-02 -0.1740E-02 -0.5824E-01 -0.7733E-02  0.6413E-01  0.2345E-01
    28  0.4860E+02  0.0000E+00  0.2113E-02  0.6323E-02  0.2915E-07  0.5227E-01  0.2064E+00  0.3378E+00  0.1915E+00  0.7908E+00  0.1002E-01  0.4282E+05  0.4282E+05  0.4282E+05  0.9108E-03  0.1224E-01  0.1908E-09  0.4326E+00  0.2775E-08  0.1176E-01 -0.7313E-02 -0.1755E-02 -0.5522E-01  0.4882E-02  0.6817E-01  0.2532E-01
    29  0.5040E+02 -0.1626E-15  0.2090E-02  0.6256E-02  0.2839E-07  0.4923E-01  0.2059E+00  0.3337E+00  0.1883E+00  0.7880E+00  0.1727E-01  0.4271E+05  0.4271E+05  0.4271E+05  0.7723E-03  0.1225E-01  0.1899E-09  0.4720E+00  0.2921E-08  0.1169E-01 -0.6517E-02 -0.1572E-02 -0.5297E-01 -0.5495E-02  0.6852E-01  0.2103E-01
    30  0.5220E+02  0.1084E-15  0.2064E-02  0.6186E-02  0.2751E-07  0.5578E-01  0.2051E+00  0.3295E+00  0.1834E+00  0.7786E+00  0.2993E-01  0.4261E+05  0.4261E+05  0.4261E+05  0.9188E-03  0.1230E-01  0.1879E-09  0.5111E+00  0.2591E-08  0.1167E-01 -0.7076E-02 -0.1662E-02 -0.5596E-01  0.1482E-02  0.7132E-01  0.2367E-01
    31  0.5400E+02 -0.1084E-15  0.2056E-02  0.6121E-02  0.2700E-07  0.5409E-01  0.2044E+00  0.3272E+00  0.1684E+00  0.7594E+00  0.2518E-01  0.4251E+05  0.4251E+05  0.4251E+05  0.8352E-03  0.1242E-01  0.1847E-09  0.5410E+00  0.2045E-08  0.1172E-01 -0.6359E-02 -0.1620E-02 -0.5762E-01 -0.4802E-02  0.7308E-01  0.1998E-01
    32  0.5580E+02 -0.2168E-15  0.2032E-02  0.6034E-02  0.2601E-07  0.5693E-01  0.2038E+00  0.3290E+00  0.1612E+00  0.7553E+00  0.8955E-02  0.4243E+05  0.4243E+05  0.4243E+05  0.9127E-03  0.1233E-01  0.1829E-09  0.5374E+00  0.1424E-08  0.1165E-01 -0.6213E-02 -0.1541E-02 -0.5688E-01  0.3955E-02  0.6963E-01  0.1916E-01
    33  0.5760E+02  0.1084E-15  0.2019E-02  0.5966E-02  0.2529E-07  0.5514E-01  0.2037E+00  0.3299E+00  0.1704E+00  0.7684E+00 -0.6872E-02  0.4238E+05  0.4238E+05  0.4238E+05  0.8748E-03  0.1212E-01  0.1833E-09  0.5202E+00  0.8179E-09  0.1147E-01 -0.6892E-02 -0.1675E-02 -0.5471E-01 -0.6416E-02  0.6979E-01  0.2305E-01
    34  0.5940E+02 -0.5421E-16  0.1999E-02  0.5900E-02  0.2446E-07  0.5964E-01  0.2038E+00  0.3276E+00  0.1691E+00  0.7869E+00 -0.3855E-02  0.4230E+05  0.4230E+05  0.4230E+05  0.9236E-03  0.1186E-01  0.1844E-09  0.4939E+00  0.5435E-09  0.1128E-01 -0.5945E-02 -0.1487E-02 -0.5633E-01  0.1710E-02  0.7185E-01  0.1904E-01
    35  0.6120E+02  0.1626E-15  0.1982E-02  0.5835E-02  0.2355E-07  0.5902E-01  0.2042E+00  0.3297E+00  0.1600E+00  0.7978E+00  0.7341E-02  0.4220E+05  0.4220E+05  0.4220E+05  0.9214E-03  0.1165E-01  0.1844E-09  0.4574E+00  0.5523E-09  0.1116E-01 -0.6937E-02 -0.1700E-02 -0.5808E-01 -0.2163E-02  0.6914E-01  0.2473E-01
    36  0.6300E+02  0.0000E+00  0.1952E-02  0.5774E-02  0.2258E-07  0.6181E-01  0.2047E+00  0.3330E+00  0.1643E+00  0.7968E+00  0.2232E-01  0.4208E+05  0.4208E+05  0.4208E+05  0.9409E-03  0.1155E-01  0.1830E-09  0.4277E+00  0.8131E-09  0.1113E-01 -0.6640E-02 -0.1617E-02 -0.5054E-01  0.2561E-03  0.6314E-01  0.2298E-01
